Name              Surname                   Final(Avg)      Final(Med)
Vardas2809        Pavarde2809                     4.24            4.00
Vardas2899        Pavarde2899                     4.24            4.80
Vardas2911        Pavarde2911                     4.24            4.40
Vardas298         Pavarde298                      4.24            3.60
Vardas3117        Pavarde3117                     4.24            5.20
Vardas3157        Pavarde3157                     4.24            4.80
Vardas324         Pavarde324                      4.24            4.80
Vardas3429        Pavarde3429                     4.24            4.00
Vardas3483        Pavarde3483                     4.24            4.00
Vardas3526        Pavarde3526                     4.24            3.20
Vardas3558        Pavarde3558                     4.24            4.40
Vardas3609        Pavarde3609                     4.24            4.00
Vardas3669        Pavarde3669                     4.24            3.60
Vardas3929        Pavarde3929                     4.24            4.00
Vardas4160        Pavarde4160                     4.24            4.40
Vardas4199        Pavarde4199                     4.24            4.00
Vardas4327        Pavarde4327                     4.24            4.40
Vardas4579        Pavarde4579                     4.24            4.00
Vardas4766        Pavarde4766                     4.24            4.80
Vardas4778        Pavarde4778                     4.24            4.00
Vardas5087        Pavarde5087                     4.24            4.00
Vardas5175        Pavarde5175                     4.24            4.40
Vardas519         Pavarde519                      4.24            4.00
Vardas5263        Pavarde5263                     4.24            4.00
Vardas5371        Pavarde5371                     4.24            4.80
Vardas5414        Pavarde5414                     4.24            4.00
Vardas5432        Pavarde5432                     4.24            4.40
Vardas5500        Pavarde5500                     4.24            4.00
Vardas5523        Pavarde5523                     4.24            4.00
Vardas5677        Pavarde5677                     4.24            4.40
Vardas5732        Pavarde5732                     4.24            3.60
Vardas5988        Pavarde5988                     4.24            4.80
Vardas6124        Pavarde6124                     4.24            4.40
Vardas6133        Pavarde6133                     4.24            4.00
Vardas6225        Pavarde6225                     4.24            4.00
Vardas6302        Pavarde6302                     4.24            4.00
Vardas6918        Pavarde6918                     4.24            4.40
Vardas6974        Pavarde6974                     4.24            3.60
Vardas7003        Pavarde7003                     4.24            3.60
Vardas7165        Pavarde7165                     4.24            4.40
Vardas7544        Pavarde7544                     4.24            4.80
Vardas7858        Pavarde7858                     4.24            3.60
Vardas7868        Pavarde7868                     4.24            4.40
Vardas8049        Pavarde8049                     4.24            3.60
Vardas8196        Pavarde8196                     4.24            3.60
Vardas8273        Pavarde8273                     4.24            4.00
Vardas8387        Pavarde8387                     4.24            4.40
Vardas847         Pavarde847                      4.24            4.80
